web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,video,vote_average,vote_count
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,False,/lLaeFLQNsZ11zG3LTSczD3YNLad.jpg,,0,['Drama'],https://a24films.com/films/inspection,837938,tt13495458,['US'],en,The Inspection,"Ellis French is a young, gay Black man, rejected by his mother and with few options for his future, decides to join the Marines, doing whatever it takes to succeed in a system that would cast him aside. But even as he battles deep-seated prejudice and the grueling routines of basic training, he finds unexpected camaraderie, strength, and support in this new community, giving him a hard-earned sense of belonging that will shape his identity and forever change his life.",19.042,/pvx7TwLXVDKD4jbDeAQ7w459zIY.jpg,"[{'id': 158453, 'logo_path': None, 'name': 'Freedom Principle', 'origin_country': ''}, {'id': 35562, 'logo_path': '/wE4mjcC6MWffVY5Xo2Lpjt3wyAF.png', 'name': 'Gamechanger Films', 'origin_country': 'US'}, {'id': 41077, 'logo_path': '/1ZXsGaFPgrgS6ZZGS37AqD5uU12.png', 'name': 'A24', 'origin_country': 'US'}]",United States of America,2022-11-18,270613,95,"Arabic, Spanish, English",Released,,False,6.1,53
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,False,/jV8odkNFO12JBt8V3t33B0HvamW.jpg,,0,['Drama'],,877282,tt14791214,['FR'],fr,L'inspection,"The Inspection is a mighty film without (luckily) any morality in the end — it is a story about what can and what cannot be told to children. A school teacher receives a visit from an educational inspector, who is trying to coherently react to the parents’ complaints. It turns out she spends too much time telling children about the horrible events of the 20th century, in particular about the Holocaust — all in contradiction to the logically drawn school curriculum. She is deeply convinced that while one cannot talk too much about the genocide of the European Jews, it is way too easy not to say enough, not to warn and not to explain.",4.344,/56QbRfTfh8QplmBseODyJXSSgPh.jpg,"[{'id': 129950, 'logo_path': '/q99i0HTouIYYnsMbQ9mEMzVBkMn.png', 'name': 'Gogogo Films', 'origin_country': 'FR'}]",France,2021-09-03,0,16,French,Released,,False,7.0,2
https://www.nytimes.com/2022/11/17/movies/bones-and-all-review.html,Luca Guadagnino’s latest stars Timothée Chalamet and Taylor Russell as young cannibals on the run.,The New York Times,"subject: Movies;creative_works: Bones and All (Movie);persons: Guadagnino, Luca;persons: Chalamet, Timothee (1995- );persons: Russell, Taylor (1994- );",2022-11-17T12:00:06+0000,710,‘Bones and All’ Review: You Eat What You Are,,,"It’s Eat, Prey, Love on a Journey of Self-Discovery",,,,By A.O. Scott,,Bones and All,False,/atmII0hn3iQe3IWMBmIb3cc8EJZ.jpg,,18000000,"['Drama', 'Horror', 'Romance']",https://www.bonesandallfilm.net/,791177,tt10168670,['US'],it,Bones and All,"Abandoned by her father, a young woman embarks on a thousand-mile odyssey through the backroads of America where she meets a disenfranchised drifter. But despite their best efforts, all roads lead back to their terrifying pasts and to a final stand that will determine whether their love can survive their otherness.",31.184,/ayfr4iL0jVV9mquN7SKvjOidvRH.jpg,"[{'id': 46344, 'logo_path': '/qpSdIjnGHiz6UNIQWGIJkDnG79l.png', 'name': 'Frenesy Film', 'origin_country': 'IT'}, {'id': 153090, 'logo_path': '/thNzM8AJpIKaQvpZRMYuXVYrYe0.png', 'name': 'Per Capita Productions', 'origin_country': 'US'}, {'id': 64061, 'logo_path': None, 'name': 'MeMo Films', 'origin_country': 'IT'}, {'id': 128344, 'logo_path': '/zNBa6RAZ5TKWZUEhxx6sxc9tdrr.png', 'name': 'The Apartment Pictures', 'origin_country': 'IT'}, {'id': 118025, 'logo_path': '/47UYD8fQHJ4ueenwibNNWGKIR4j.png', 'name': '3 Marys Entertainment', 'origin_country': 'IT'}, {'id': 162193, 'logo_path': '/y4CLYoDR0N6cbSZ9bae0hhhtMaU.png', 'name': 'Tenderstories', 'origin_country': 'IT'}, {'id': 181743, 'logo_path': None, 'name': 'Elafilm', 'origin_country': 'IT'}]","Italy, United States of America",2022-11-18,15100000,131,English,Released,,False,7.077,1213
https://www.nytimes.com/2022/10/20/movies/my-policeman-review.html,"A schoolteacher, her police officer husband and his lover deny each other romantic satisfaction in this dismal melodrama.",The New York Times,"subject: Movies;creative_works: My Policeman (Movie);persons: Grandage, Michael;",2022-10-20T16:52:51+0000,303,"‘My Policeman’ Review: Two Love Affairs, Equally Tragic",,,My Policeman,,,,By Teo Bugbee,,My Policeman,False,/s5MLcxbdFqvIzTLNLU5yQFFYALR.jpg,,0,"['Drama', 'Romance']",https://www.amazon.com/dp/B09Y8SHDPD,744114,tt13139228,"['US', 'GB']",en,My Policeman,"In the late 1990s, the arrival of elderly invalid Patrick into Marion and Tom’s home triggers the exploration of seismic events from 40 years previous: the passionate relationship between Tom and Patrick at a time when homosexuality was illegal.",22.461,/wdbiMjXd4CxPfCx4r4Jfy8cGec0.jpg,"[{'id': 20580, 'logo_path': '/oRR9EXVoKP9szDkVKlze5HVJS7g.png', 'name': 'Amazon Studios', 'origin_country': 'US'}, {'id': 27711, 'logo_path': '/3e294jszfE6cE8TOogmj0zNd6pL.png', 'name': 'Berlanti Productions', 'origin_country': 'US'}, {'id': 10583, 'logo_path': None, 'name': 'Independent', 'origin_country': 'GB'}]","United Kingdom, United States of America",2022-10-20,0,113,English,Released,Let it take hold of you.,False,7.731,635
https://www.nytimes.com/2022/09/08/movies/about-fate-review.html,"Thomas Mann’s beguiling performance drives this Emma Roberts vehicle, but the romantic comedy creaks under the weight of its coincidences.",The New York Times,"subject: Movies;creative_works: About Fate (Movie);persons: Vaysberg, Marius;persons: Mann, Thomas (1991- );persons: Roberts, Emma (1991- );",2022-09-09T01:00:03+0000,289,‘About Fate’ Review: Love the One You’re With?,,,About Fate,,,,By Lisa Kennedy,,About Fate,False,/30COvn7g7PP58wBkrnnh7Ws9bJS.jpg,,0,"['Romance', 'Comedy']",,828613,tt14456350,['US'],en,About Fate,"Two strangers believe in love but never seem to be able to find its true meaning. In a wild twist of events, fate puts each in the other's path on one stormy New Year's Eve.",28.987,/fabZkaVHYJ67KbZx7oFoitauX34.jpg,"[{'id': 11006, 'logo_path': None, 'name': 'Aldamisa Entertainment', 'origin_country': 'US'}, {'id': 188745, 'logo_path': '/iun7EGDo1Z8UkJigWhsLyO7ffF5.png', 'name': 'American International Pictures', 'origin_country': 'US'}, {'id': 188746, 'logo_path': None, 'name': 'Contentious Media', 'origin_country': 'US'}, {'id': 17929, 'logo_path': None, 'name': 'Vincent Newman Entertainment', 'origin_country': 'US'}]",United States of America,2022-09-08,0,100,English,Released,Love appears where you least expect it.,False,7.48,357
https://www.nytimes.com/2022/09/01/movies/waiting-for-bojangles-review-endless-love.html,"Set in Paris in the 1960s, the film tells the story of two irrepressible lovers, and their young son, whose tale turns tragic.",The New York Times,"subject: Movies;persons: Bourdeaut, Olivier;creative_works: Waiting for Bojangles (Movie);persons: Roinsard, Regis;",2022-09-01T11:00:06+0000,267,‘Waiting for Bojangles’ Review: Endless Love,,,Waiting for Bojangles,,,,By Calum Marsh,,Waiting for Bojangles,False,/llLshdSbq59LRj6PznwfR8quTkO.jpg,,0,"['Drama', 'Comedy', 'Romance']",,851303,tt11310608,['FR'],fr,En attendant Bojangles,"A boy and his eccentric parents leave their home in Paris for a country house in Spain. As the mother descends deeper into her own mind, it's up to the boy and his father to keep her safe and happy.",15.386,/i7zWGYTXPN0KgcbuTnIEV3qGpEC.jpg,"[{'id': 77552, 'logo_path': '/3aeDaei9tONEGMvWm7W2TKxa1er.png', 'name': 'Curiosa Films', 'origin_country': 'FR'}, {'id': 26568, 'logo_path': None, 'name': 'JPG Films', 'origin_country': 'FR'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}, {'id': 15433, 'logo_path': '/9nnaDAbuHwbikxAV1t1BC2Z60GC.png', 'name': 'Orange Studio', 'origin_country': 'FR'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 19037, 'logo_path': '/tceh2aAORA5JxIZSLQ1GkzTBZDL.png', 'name': 'uMedia', 'origin_country': 'BE'}, {'id': 178889, 'logo_path': None, 'name': 'Umedia', 'origin_country': ''}]","France, United States of America",2021-10-13,0,124,"English, French, Spanish",Released,,False,7.4,298
https://www.nytimes.com/2022/08/04/movies/i-love-my-dad-review.html,This comedy is a daddy-issues movie with a queasy premise truly made for these times.,The New York Times,"subject: Movies;persons: Oswalt, Patton;creative_works: I Love My Dad (Movie);persons: Morosini, James;",2022-08-04T11:00:05+0000,418,‘I Love My Dad’ Review: A Father Catfishes His Son,,,A Father Catfishes His Son. We Just Wait for the Ick.,,,,By Glenn Kenny,,I Love My Dad,False,/3X4t5Zzbd05dG5xtehC3mI0qImX.jpg,,0,['Comedy'],http://www.magpictures.com/ilovemydad/,876825,tt14935966,['US'],en,I Love My Dad,A hopelessly estranged father catfishes his son in an attempt to reconnect.,10.693,/fTP28OF0SlRRyng0QX3ekzCPFgW.jpg,"[{'id': 141828, 'logo_path': '/x5YUWcJknvgnNXxX3jCmDxpB1YA.png', 'name': 'Atlas Industries', 'origin_country': 'US'}, {'id': 112397, 'logo_path': '/rFyhrN607SUIlQ7wyH8lQOemqz3.png', 'name': 'American High', 'origin_country': 'US'}, {'id': 18346, 'logo_path': '/wZT3JBshK7M7ChquboLlPyV9L0p.png', 'name': 'Burn Later Productions', 'origin_country': 'US'}, {'id': 180894, 'logo_path': '/zqhACjyF9HUAnpaB3Qav7b3Iw3x.png', 'name': 'Hantz Motion Pictures', 'origin_country': 'US'}]",United States of America,2022-08-05,0,90,English,Released,They've never been closer.,False,5.8,42
https://www.nytimes.com/2022/07/28/movies/a-love-song-review.html,Two former childhood friends rekindle their connection in this sweetly hopeful story of romantic longing.,The New York Times,"subject: Movies;creative_works: A Love Song (Movie);persons: Walker-Silverman, Max;persons: Dickey, Dale (Actor);persons: STUDI, WES;",2022-07-28T11:00:06+0000,395,‘A Love Song’ Review: When Moving Forward Means Looking Back,Critic’s Pick,,The Romantic Ache That Never Truly Dies,,,,By Jeannette Catsoulis,,A Love Song,False,/j7ynqTmnEZuqNXc0WqKvL7YNOSp.jpg,,0,"['Drama', 'Romance']",,913851,tt12691830,['US'],en,A Love Song,"Two childhood sweethearts, now both widowed, share a night by a lake in the mountains.",8.334,/qnAWBl1nQgNk3wvy0rcIWOiv9pU.jpg,"[{'id': 140543, 'logo_path': None, 'name': 'Cow Hip Films', 'origin_country': ''}, {'id': 169960, 'logo_path': '/mPfWxHoW3WB6RuUAZ0388HUUw3j.png', 'name': 'Fit Via Vi', 'origin_country': 'US'}, {'id': 173946, 'logo_path': '/As69t46gOyxtUzcQ3fdz5XAVzE2.png', 'name': 'MacPac Entertainment', 'origin_country': 'US'}, {'id': 173947, 'logo_path': None, 'name': 'Dead End Pictures', 'origin_country': ''}, {'id': 178768, 'logo_path': None, 'name': 'Fierce Optimism Films', 'origin_country': ''}, {'id': 207105, 'logo_path': None, 'name': 'Present Company', 'origin_country': 'US'}]",United States of America,2022-07-29,278562,81,"English, Spanish",Released,,False,6.9,34
https://www.nytimes.com/2022/07/28/movies/a-love-song-review.html,Two former childhood friends rekindle their connection in this sweetly hopeful story of romantic longing.,The New York Times,"subject: Movies;creative_works: A Love Song (Movie);persons: Walker-Silverman, Max;persons: Dickey, Dale (Actor);persons: STUDI, WES;",2022-07-28T11:00:06+0000,395,‘A Love Song’ Review: When Moving Forward Means Looking Back,Critic’s Pick,,The Romantic Ache That Never Truly Dies,,,,By Jeannette Catsoulis,,A Love Song,False,,,0,[],,1209146,,['PE'],es,A Love Song,"It is a transit between metaphorical territories intertwining the micro and the macro, the egg and Venus, where the erotic and love become a cosmic and sentimental journey. The axis is the female body, as a source of pleasure and life, the ungovernable universe, where the complementary male element surrounds it in an echo, which drifts into the void.  To make it, we used interpolated film with super 8 of Swedish erotica, videos and images from NASA of Venus and its transit over the sun, recorded in 2012 and illustrative videos of fertilization, ovulation and nesting",0.6,,[],,,0,4,Spanish,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,/q5UlBQWIM5CS5I4l2zlSuAIpaQ8.jpg,,0,"['Romance', 'Drama']",,826113,tt14584284,['US'],en,Alone Together,"Strangers June and Charlie wind up double-booked in the same upstate New York Airbnb during the start of COVID-19. Exasperating the situation, the lockdown forces them both to stay and confront the unexpected feelings that develop between them.",11.102,/pPESxHsPl5uYiJaCRwnnZbOtJV.jpg,"[{'id': 75355, 'logo_path': '/avj80RsunqwDbOS6oLp4plRE5UQ.png', 'name': 'Yale Productions', 'origin_country': 'US'}, {'id': 65649, 'logo_path': '/tXTuZTEcYYB1hIyAAwDyhZE0f7c.png', 'name': 'SSS Entertainment', 'origin_country': 'US'}, {'id': 153802, 'logo_path': None, 'name': 'The Forest Road Company', 'origin_country': 'US'}, {'id': 96310, 'logo_path': '/tBxSNuzARadiaBpIJ3qmdPG5BCz.png', 'name': 'LB Entertainment', 'origin_country': 'US'}, {'id': 88606, 'logo_path': '/9NKtkn1QfC6cqXB107nGox1rgqt.png', 'name': 'Vertical Entertainment', 'origin_country': 'US'}, {'id': 202995, 'logo_path': None, 'name': 'The Syndicate', 'origin_country': ''}, {'id': 194194, 'logo_path': '/jLTA40vWltAQVuWnPhaXavbH68F.png', 'name': 'Lafayette Pictures', 'origin_country': 'US'}]",United States of America,2022-07-22,0,101,English,Released,A New York lockdown lovestory.,False,4.8,39
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,"['Thriller', 'Horror']",,1190400,tt29247236,['US'],en,Alone Together,"Nassdja, a woman trapped in a toxic relationship, finds herself locked down amid a raging pandemic with her brutish boyfriend Luke. With the hope of healing their relationship, they flee to the relative safety of Luke’s remote family cabin. However, it soon becomes clear they’re not alone, as Nas is plagued by intense, psychedelic visions and Luke is affected by the malevolent spirit that stems from his traumatic past and haunts the cabin. As the supernatural entity tightens its grip, Nas must decide whether to flee or stay and fight to the bloody end.",1.546,/kCAhIJccGyD4d0qjtl6mjyPFUIP.jpg,[],,2023-10-13,0,93,English,Released,"Sow Evil, Reap Evil",False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,"['Comedy', 'Romance']",,1169209,,['US'],en,Alone Together,"Alone Together is a story about the beauty of friendship and the complexity of becoming vulnerable to another person. It follows Jo and Ross, two very different people with one thing in common: they don't want to feel alone anymore. The two attempt to make the most of their last adolescent summer, debunking teenage myths and experiencing life's hardships along the way.",0.6,/11ZSndNcTgticLEfbZUMKqzgkp7.jpg,[],,2023-08-24,0,91,,Released,"'Alone, Together' is a story of two 18 year olds who spend their last adolescent summer together, scared of the possibility of being alone.",False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,['Comedy'],,358360,tt4181166,['US'],en,Alone Together,"Alone Together is a comedy featuring two young comics, Esther, a girl from the Midwest, and Benji, a brat from Beverly Hills, who find common ground in their troubled love lives and being generally intolerable. It's Ugly Betty meets Curb Your Enthusiasm.",2.044,,[],United States of America,2015-08-24,0,20,English,Released,,False,8.5,2
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,['Documentary'],,1049062,,"['CA', 'GB']",en,Alone Together,Widespread loneliness has become the scourge of the modern age. Could increasingly realistic artificial intelligence offer a solution?,1.384,,[],,2022-09-27,0,10,,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,/oQ4ILVc1EiSH3OLwJi4HiJ7mxQu.jpg,,0,"['Horror', 'Drama']",https://filmfreeway.com/AloneTogetherMovie,1042555,tt10753760,['US'],en,Alone Together,"When an evil presence enters her home, a young girl must confront the dark past of her relationship and her faith.",1.4,/62vPKGGTA2fxirPL9fwZvh9zsr5.jpg,"[{'id': 185241, 'logo_path': None, 'name': 'Sofa Cinemas', 'origin_country': ''}]",United Kingdom,2021-01-23,0,88,English,Released,Some sins never die.,False,6.0,1
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,/dO8D4gR4EzbQeiLNzZrOMOdRr82.jpg,,0,[],,762285,tt10850862,['US'],en,Alone Together,A teenage girl faces her troubling past of sexual abuse the only way she can think of -- by joining the boy's wrestling team.,0.6,/vBwfaEyLS1Sirh3WsdBprgRDJzq.jpg,[],,2019-10-01,0,22,,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,"['Romance', 'Comedy']",,911799,,['GB'],en,Alone Together,Two commuters separated by the tracks develop a thing for each other before finally meeting at a bizarre support group where they finally get a chance to talk.,0.6,/dLn3Mltek5BhgVuViSBnxT7H6TC.jpg,[],United Kingdom,2021-12-04,0,12,English,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,"['Romance', 'Comedy', 'Drama']",,763844,tt8143786,['US'],en,Alone Together,Two girls are chatting. They have been friends for a long time. But something is happening...,1.986,/d9CzL0RDfaogewGtiPO46msO9s8.jpg,[],,2017-02-28,0,9,English,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,[],,645852,tt8377070,['US'],en,Alone Together,"A college freshman tries to win back his ex-girlfriend, Calamity, despite the best efforts of his lesbian roommate.",0.6,/6Se1CFODO9a3onwk0hsmCMzY56M.jpg,[],,2019-10-31,0,73,,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,[],,825640,tt1028521,['US'],en,Alone Together,A bitter sweet one night stand between a Romantique Italian student and an Argentinean waitress.,1.461,/cEQCM4yiaFxv1zUTbUnykfEqen7.jpg,[],,2005-01-28,0,15,,Released,It's LAVAZZA sweetheart!,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,"['Documentary', 'Animation']",,807074,,['US'],en,Alone Together,How one doctor’s family is navigating COVID-19,0.6,/kcAXDsxew5ami1r5M8HC2gTYxL2.jpg,[],,2021-03-12,0,3,,Released,"by StoryCorps, comes COVID",False,0.0,0
